date,close,rules_regime,threshold_regime,hybrid_regime
2023-03-22,301.1639404296875,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-03-23,304.7351379394531,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-03-24,305.856689453125,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-03-27,303.76123046875,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-03-28,302.1477355957031,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-03-29,307.6571044921875,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-03-30,310.56915283203125,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-03-31,315.73419189453125,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-03,314.9667663574219,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-04,313.9043273925781,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-05,310.8053283691406,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-06,312.9008483886719,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-10,312.7236633300781,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-11,310.71673583984375,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-12,307.971923828125,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-13,314.002685546875,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-14,313.412353515625,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-17,313.677978515625,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-18,313.6976318359375,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-19,313.5501403808594,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-20,311.1593933105469,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-21,311.4841003417969,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-24,310.83477783203125,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-04-25,304.9712829589844,BULL_NORMAL_VOL,BEAR_LOW_VOL,BULL_NORMAL_VOL
2023-04-26,306.8208923339844,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-04-27,315.1635437011719,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-04-28,317.33782958984375,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-05-01,316.9737854003906,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-05-02,314.2092590332031,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-05-03,312.153076171875,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-05-04,311.05126953125,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-05-05,317.6625061035156,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-05-08,318.449462890625,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-05-09,316.43267822265625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-10,319.87603759765625,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-05-11,320.91888427734375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-12,319.76776123046875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-15,321.4992980957031,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-16,321.86328125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-17,325.75921630859375,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-05-18,331.8096008300781,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-19,331.06195068359375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-22,332.17364501953125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-23,327.96295166015625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-24,326.2806091308594,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-25,334.219970703125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-26,342.75946044921875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-30,344.3138732910156,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-05-31,342.3560791015625,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-06-01,346.3110656738281,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-06-02,348.9082946777344,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-06-05,349.1542053222656,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-06,349.09515380859375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-07,343.1726379394531,BULL_NORMAL_VOL,TRANSITION,BULL_NORMAL_VOL
2023-06-08,347.4325256347656,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-09,348.7607116699219,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-12,354.6536865234375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-13,357.3788757324219,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-14,359.97607421875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-15,364.26556396484375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-16,361.9732360839844,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-20,361.4550476074219,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-21,356.52923583984375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-06-22,360.7359313964844,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-23,357.15972900390625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-06-26,352.37188720703125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-27,358.4306640625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-28,359.1300964355469,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-29,358.410888671875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-06-30,363.93768310546875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-03,364.79473876953125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-05,364.7848815917969,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-06,362.0067138671875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-07,360.8048400878906,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-10,360.92303466796875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-11,362.7062072753906,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-12,367.2872009277344,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-13,373.52325439453125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-14,373.4444580078125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-17,376.931884765625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-18,380.0154724121094,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-19,379.9267883300781,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-20,371.1687316894531,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-21,370.05548095703125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-24,370.64654541015625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-25,373.1588134765625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-26,371.9173889160156,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-27,371.03082275390625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-28,377.7890625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-07-31,377.9860534667969,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-01,377.1092834472656,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-02,368.83392333984375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-03,368.2428283691406,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-04,366.5187683105469,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-07,369.6220397949219,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-08-08,366.4793395996094,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-08-09,362.4500732421875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-08-10,363.1199645996094,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-11,360.8048400878906,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-14,364.8538818359375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-15,360.9821472167969,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-16,357.15972900390625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-17,353.2585144042969,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-18,352.8152160644531,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-21,358.4996337890625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-22,357.9873046875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-08-23,363.63226318359375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-08-24,355.8593444824219,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-08-25,358.6178283691406,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-08-28,361.3171081542969,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-08-29,369.208251953125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-08-30,371.2672424316406,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-08-31,372.3804626464844,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-01,371.98638916015625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-05,372.459228515625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-06,369.1787109375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-07,366.53851318359375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-08,367.0507507324219,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-11,371.37554931640625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-12,367.25762939453125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-13,368.6565856933594,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-14,371.67120361328125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-15,365.3069763183594,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-18,365.6878662109375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-19,364.908447265625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-20,359.64996337890625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-21,353.05950927734375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-22,353.10888671875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-09-25,354.7861022949219,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-09-26,349.4584655761719,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-09-27,350.27740478515625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-09-28,353.20751953125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-09-29,353.4640808105469,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-10-02,356.4139404296875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-10-03,350.15899658203125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-10-04,354.9241638183594,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-05,353.87841796875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-06,359.8077697753906,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-09,361.6428527832031,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-10,363.6455383300781,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-11,366.2403259277344,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-12,364.9676208496094,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-13,360.3800048828125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-10-16,364.45458984375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-17,363.2608947753906,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-18,358.4956970214844,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-19,355.1412353515625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-10-20,349.8432922363281,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-23,350.8988952636719,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-24,354.3125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-10-25,345.6404113769531,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-26,339.0500183105469,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-27,340.6778869628906,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-30,344.51568603515625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-10-31,346.1632995605469,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-01,352.171630859375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-02,358.564697265625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-03,362.77740478515625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-06,364.2572937011719,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-07,367.70050048828125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-08,367.937255859375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-09,365.10577392578125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-10,373.3141784667969,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-13,372.14996337890625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-14,380.1610412597656,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-15,380.4471740722656,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-16,380.77276611328125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-17,380.8615417480469,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-20,385.4985046386719,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-21,383.2589416503906,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-22,384.8276062011719,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2023-11-24,384.28497314453125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-11-27,383.9495544433594,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-11-28,384.95587158203125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-11-29,384.5809631347656,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-11-30,383.6141662597656,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-01,384.709228515625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-04,381.1377868652344,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-05,382.0947265625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-06,379.884765625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-07,385.1926574707031,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-08,386.9093017578125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-11,390.2143859863281,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-12,393.3221435546875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-13,398.3241271972656,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-14,397.97882080078125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-15,399.90264892578125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-18,402.4214782714844,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-19,404.4776916503906,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-20,398.46722412109375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-21,403.10357666015625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-22,403.70660400390625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-26,406.1779479980469,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-27,407.0048828125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-28,406.8070373535156,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2023-12-29,405.0464782714844,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-02,398.19219970703125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-03,393.97869873046875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-04,391.9511413574219,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-05,392.4159851074219,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-08,400.52642822265625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-09,401.31768798828125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-10,404.03765869140625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-11,404.87835693359375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-12,405.0860595703125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-16,405.0464782714844,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-17,402.76171875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-18,408.47857666015625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-19,416.57916259765625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-01-22,417.1231384277344,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-01-23,418.85406494140625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-24,421.1783447265625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-25,421.692626953125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-26,419.1803894042969,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-01-29,423.47296142578125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-01-30,420.65411376953125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-01-31,412.4150695800781,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-01,417.2715148925781,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-02,424.3236389160156,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-05,423.76971435546875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-06,422.9190673828125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2024-02-07,427.27105712890625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-08,428.06231689453125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-09,432.2757568359375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-12,430.58447265625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-13,423.86859130859375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-14,428.4876403808594,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-15,429.7635192871094,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-16,425.8665466308594,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-20,422.652099609375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-21,420.9607238769531,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-22,433.2846374511719,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-23,432.0086669921875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-26,431.78125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-27,432.8197937011719,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-28,430.5152282714844,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-02-29,434.2044982910156,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-03-01,440.7422180175781,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-03-04,439.1696472167969,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-03-05,431.2867431640625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-03-06,433.99676513671875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-03-07,440.58404541015625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2024-03-08,434.2242736816406,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2024-03-11,432.612060546875,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2024-03-12,438.8135681152344,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2024-03-13,435.4408264160156,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2024-03-14,434.3429870605469,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2024-03-15,429.17999267578125,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2024-03-18,433.2732238769531,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2024-03-19,434.35272216796875,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2024-03-20,439.502685546875,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2024-03-21,441.58251953125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
